情人	28	0.000777864207134126	0.8896544060451164
分手	28	0.000777864207134126	0.8904322702522505
成员	27	0.0007500833425936215	0.8911823535948441
混双搭档	27	0.0007500833425936215	0.8919324369374377
六弟	26	0.000722302478053117	0.8926547394154909
二姐	26	0.000722302478053117	0.893377041893544
同时期队友	26	0.000722302478053117	0.8940993443715972
干爹	25	0.0006945216135126125	0.8947938659851098
爱徒	25	0.0006945216135126125	0.8954883875986224
五哥	24	0.000666740748972108	0.8961551283475945
五子	24	0.000666740748972108	0.8968218690965666
经纪人	24	0.000666740748972108	0.8974886098455387
堂哥	23	0.0006389598844316035	0.8981275697299703
干妈	23	0.0006389598844316035	0.898766529614402
妹夫	23	0.0006389598844316035	0.8994054894988336
干儿子	22	0.000611179019891099	0.9000166685187246
旗下艺人	22	0.000611179019891099	0.9006278475386157
三女	22	0.000611179019891099	0.9012390265585067
组合	22	0.000611179019891099	0.9018502055783978
继女	22	0.000611179019891099	0.9024613845982888
表哥	21	0.0005833981553505945	0.9030447827536394
君臣	21	0.0005833981553505945	0.90362818090899
主持搭档	21	0.0005833981553505945	0.9042115790643406
继子	21	0.0005833981553505945	0.9047949772196912
养父	21	0.0005833981553505945	0.9053783753750417
姐夫	20	0.00055561729081009	0.9059339926658518
被忽悠	20	0.00055561729081009	0.906489609956662
竹林七贤	20	0.00055561729081009	0.907045227247472
二儿子	20	0.00055561729081009	0.9076008445382822
大女儿	20	0.00055561729081009	0.9081564618290923
姨妈	20	0.00055561729081009	0.9087120791199024
师徒	20	0.00055561729081009	0.9092676964107125
国家队队友	20	0.00055561729081009	0.9098233137015226
忽悠	20	0.00055561729081009	0.9103789309923327
七弟	19	0.0005278364262695856	0.9109067674186023
干女儿	19	0.0005278364262695856	0.911434603844872
同父异母	18	0.000500055561729081	0.911934659406601
师兄弟	18	0.000500055561729081	0.9124347149683301
国青队队友	18	0.000500055561729081	0.9129347705300591
棒棒堂成员	18	0.000500055561729081	0.9134348260917882
第三任妻子	18	0.000500055561729081	0.9139348816535172
外祖母	18	0.000500055561729081	0.9144349372152463
大儿子	18	0.000500055561729081	0.9149349927769753
养子	17	0.0004722746971885765	0.9154072674741639
爷爷	16	0.00044449383264807203	0.915851761306812
二女儿	16	0.00044449383264807203	0.9162962551394601
三妹	16	0.00044449383264807203	0.9167407489721082
小叔子	16	0.00044449383264807203	0.9171852428047563
上司	16	0.00044449383264807203	0.9176297366374044
大舅子	16	0.00044449383264807203	0.9180742304700525
养女	16	0.00044449383264807203	0.9185187243027007
2010年广州亚运会赛艇男子八人单桨有舵手冠军队友	16	0.00044449383264807203	0.9189632181353488
养母	16	0.00044449383264807203	0.9194077119679969
嫂子	15	0.0004167129681075675	0.9198244249361044
表妹	15	0.0004167129681075675	0.9202411379042119
幼子	15	0.0004167129681075675	0.9206578508723194
老板	14	0.000388932103567063	0.9210467829758865
少女时代	14	0.000388932103567063	0.9214357150794535
三儿子	14	0.000388932103567063	0.9218246471830206
秦淮八艳	14	0.000388932103567063	0.9222135792865876
六子	14	0.000388932103567063	0.9226025113901547
小妹	14	0.000388932103567063	0.9229914434937218
小姨子	14	0.000388932103567063	0.9233803755972888
暧昧	13	0.0003611512390265585	0.9237415268363154
同门师兄弟	13	0.0003611512390265585	0.924102678075342
父子	13	0.0003611512390265585	0.9244638293143685
义父	13	0.0003611512390265585	0.9248249805533951
四妹	13	0.0003611512390265585	0.9251861317924217
十七弟	13	0.0003611512390265585	0.9255472830314483
六哥	13	0.0003611512390265585	0.9259084342704749
圈中好友	13	0.0003611512390265585	0.9262695855095014
七哥	13	0.0003611512390265585	0.926630736748528
合作者	13	0.0003611512390265585	0.9269918879875546
义子	13	0.0003611512390265585	0.9273530392265812
表姐	13	0.0003611512390265585	0.9277141904656078
曾经的签约艺人	13	0.0003611512390265585	0.9280753417046343
长孙	12	0.000333370374486054	0.9284087120791205
表弟	12	0.000333370374486054	0.9287420824536066
建安七子	12	0.000333370374486054	0.9290754528280927
赏识	12	0.000333370374486054	0.9294088232025788
生母	12	0.000333370374486054	0.9297421935770649
七子	12	0.000333370374486054	0.930075563951551
八弟	12	0.000333370374486054	0.9304089343260371
十五弟	12	0.000333370374486054	0.9307423047005232
夫妻	12	0.000333370374486054	0.9310756750750093
女队队友	12	0.000333370374486054	0.9314090454494954
四大名旦	12	0.000333370374486054	0.9317424158239815
同为校草	12	0.000333370374486054	0.9320757861984676
二妹	12	0.000333370374486054	0.9324091565729538
校友	11	0.0003055895099455495	0.9327147460828993
四女	11	0.0003055895099455495	0.9330203355928448
第四任妻子	11	0.0003055895099455495	0.9333259251027903
前任	11	0.0003055895099455495	0.9336315146127359
凯尔特人队	11	0.0003055895099455495	0.9339371041226814
三女儿	11	0.0003055895099455495	0.9342426936326269
七小福	11	0.0003055895099455495	0.9345482831425724
十三弟	11	0.0003055895099455495	0.934853872652518
自曝偶像	11	0.0003055895099455495	0.9351594621624635
同门师弟	11	0.0003055895099455495	0.935465051672409
堂妹	11	0.0003055895099455495	0.9357706411823545
大姨子	10	0.000277808645405045	0.9360484498277596
关8组合	10	0.000277808645405045	0.9363262584731646
下属	10	0.000277808645405045	0.9366040671185697
同为校花	10	0.000277808645405045	0.9368818757639747
堂兄	10	0.000277808645405045	0.9371596844093798
初唐四杰	10	0.000277808645405045	0.9374374930547849
合伙人	10	0.000277808645405045	0.9377153017001899
大嫂	10	0.000277808645405045	0.937993110345595
继父	10	0.000277808645405045	0.938270918991
十四弟	10	0.000277808645405045	0.9385487276364051
十二弟	10	0.000277808645405045	0.9388265362818101
小姑子	10	0.000277808645405045	0.9391043449272152
亲家	10	0.000277808645405045	0.9393821535726202
情侣	10	0.000277808645405045	0.9396599622180253
第三任丈夫	10	0.000277808645405045	0.9399377708634303
小儿子	10	0.000277808645405045	0.9402155795088354
合作导演	10	0.000277808645405045	0.9404933881542404
跑男成员	10	0.000277808645405045	0.9407711967996455
幼女	10	0.000277808645405045	0.9410490054450505
曾祖父	10	0.000277808645405045	0.9413268140904556
SJ成员	9	0.0002500277808645405	0.9415768418713202
代言交恶	9	0.0002500277808645405	0.9418268696521848
三姐	9	0.0002500277808645405	0.9420768974330493
前绯闻男友	9	0.0002500277808645405	0.9423269252139139
十二哥	9	0.0002500277808645405	0.9425769529947785
九子	9	0.0002500277808645405	0.9428269807756431
乐队组合	9	0.0002500277808645405	0.9430770085565077
湖人队队友	9	0.0002500277808645405	0.9433270363373722
八子	9	0.0002500277808645405	0.9435770641182368
替身	9	0.0002500277808645405	0.9438270918991014
原配	9	0.0002500277808645405	0.944077119679966
堂姐	9	0.0002500277808645405	0.9443271474608306
结义金兰甘草演员十二金钗	9	0.0002500277808645405	0.9445771752416952
戊戌六君子	9	0.0002500277808645405	0.9448272030225597
拍档	9	0.0002500277808645405	0.9450772308034243
昔日绯闻情敌	9	0.0002500277808645405	0.9453272585842889
第一任皇后	9	0.0002500277808645405	0.9455772863651535
兄弟	9	0.0002500277808645405	0.9458273141460181
第二任皇后	9	0.0002500277808645405	0.9460773419268826
十一弟	8	0.00022224691632403602	0.9462995888432066
指导	8	0.00022224691632403602	0.9465218357595306
前绯闻女友	8	0.00022224691632403602	0.9467440826758546
同门师妹	8	0.00022224691632403602	0.9469663295921786
四人艇搭档	8	0.00022224691632403602	0.9471885765085026
梁思成之子	8	0.00022224691632403602	0.9474108234248266
三叔	8	0.00022224691632403602	0.9476330703411506
外孙子	8	0.00022224691632403602	0.9478553172574746
岳父	8	0.00022224691632403602	0.9480775641737986
5566组合	8	0.00022224691632403602	0.9482998110901226
延安五老	8	0.00022224691632403602	0.9485220580064466
神话	8	0.00022224691632403602	0.9487443049227706
曾孙	8	0.00022224691632403602	0.9489665518390946
梁思成之女	8	0.00022224691632403602	0.9491887987554186
生父	8	0.00022224691632403602	0.9494110456717426
十六哥	8	0.00022224691632403602	0.9496332925880666
麻吉组合	8	0.00022224691632403602	0.9498555395043906
小女儿	8	0.00022224691632403602	0.9500777864207146
大伯子	8	0.00022224691632403602	0.9503000333370386
姑父	8	0.00022224691632403602	0.9505222802533626
同门师姐妹	8	0.00022224691632403602	0.9507445271696866
可米小子	7	0.0001944660517835315	0.9509389932214701
羽毛球混双搭档	7	0.0001944660517835315	0.9511334592732537
同班同学	7	0.0001944660517835315	0.9513279253250372
五女	7	0.0001944660517835315	0.9515223913768207
体操男队队友	7	0.0001944660517835315	0.9517168574286042
艳照门	7	0.0001944660517835315	0.9519113234803878
启蒙教练	7	0.0001944660517835315	0.9521057895321713
夫人	7	0.0001944660517835315	0.9523002555839548
曾孙女	7	0.0001944660517835315	0.9524947216357383
八哥	7	0.0001944660517835315	0.9526891876875219
现任男友	7	0.0001944660517835315	0.9528836537393054
十一哥	7	0.0001944660517835315	0.9530781197910889
大师兄	7	0.0001944660517835315	0.9532725858428724
影视合作	7	0.0001944660517835315	0.953467051894656
第一任男友	7	0.0001944660517835315	0.9536615179464395
伯父	7	0.0001944660517835315	0.953855983998223
大伯	7	0.0001944660517835315	0.9540504500500065
大妹	7	0.0001944660517835315	0.9542449161017901
情妇	7	0.0001944660517835315	0.9544393821535736
君主	7	0.0001944660517835315	0.9546338482053571
小舅子	7	0.0001944660517835315	0.9548283142571407
情夫	6	0.000166685187243027	0.9549949994443837
北洋三杰	6	0.000166685187243027	0.9551616846316268
大弟	6	0.000166685187243027	0.9553283698188698
四儿子	6	0.000166685187243027	0.9554950550061129
SJM成员	6	0.000166685187243027	0.9556617401933559
异母姐姐	6	0.000166685187243027	0.955828425380599
训练班同期同学	6	0.000166685187243027	0.955995110567842
九弟	6	0.000166685187243027	0.9561617957550851
再传弟子	6	0.000166685187243027	0.9563284809423281
主公	6	0.000166685187243027	0.9564951661295712
好基友	6	0.000166685187243027	0.9566618513168142
友人	6	0.000166685187243027	0.9568285365040573
队员	6	0.000166685187243027	0.9569952216913004
四大恶人	6	0.000166685187243027	0.9571619068785434
嫔妃	6	0.000166685187243027	0.9573285920657865
义女	6	0.000166685187243027	0.9574952772530295
同款撞衫	6	0.000166685187243027	0.9576619624402726
奶奶	6	0.000166685187243027	0.9578286476275156
黄金搭档	6	0.000166685187243027	0.9579953328147587
乐队成员	6	0.000166685187243027	0.9581620180020017
荧屏情侣	6	0.000166685187243027	0.9583287031892448
大儿媳	6	0.000166685187243027	0.9584953883764878
四姐	6	0.000166685187243027	0.9586620735637309
接力冠军队友	6	0.000166685187243027	0.958828758750974
清四大书家	6	0.000166685187243027	0.958995443938217
瑶女郎	6	0.000166685187243027	0.9591621291254601
前辈	6	0.000166685187243027	0.9593288143127031
F4成员	6	0.000166685187243027	0.9594954994999462
四小名旦	6	0.000166685187243027	0.9596621846871892
连襟	6	0.000166685187243027	0.9598288698744323
飞轮海组合	6	0.000166685187243027	0.9599955550616753
四叔	6	0.000166685187243027	0.9601622402489184
十四哥	5	0.0001389043227025225	0.9603011445716209
私淑弟子	5	0.0001389043227025225	0.9604400488943233
长儿媳	5	0.0001389043227025225	0.9605789532170258
好朋友	5	0.0001389043227025225	0.9607178575397283
甘草演员十二金钗	5	0.0001389043227025225	0.9608567618624307
第一任女友	5	0.0001389043227025225	0.9609956661851332
胞弟	5	0.0001389043227025225	0.9611345705078357
儿媳妇	5	0.0001389043227025225	0.9612734748305382
二叔	5	0.0001389043227025225	0.9614123791532406
同一组合	5	0.0001389043227025225	0.9615512834759431
叔父	5	0.0001389043227025225	0.9616901877986456
棒棒糖成员	5	0.0001389043227025225	0.961829092121348
导演	5	0.0001389043227025225	0.9619679964440505
徒孙	5	0.0001389043227025225	0.962106900766753
关8成员	5	0.0001389043227025225	0.9622458050894555
绯闻情敌	5	0.0001389043227025225	0.9623847094121579
妾室	5	0.0001389043227025225	0.9625236137348604
十三哥	5	0.0001389043227025225	0.9626625180575629
弟媳	5	0.0001389043227025225	0.9628014223802653
2009年快女选手	5	0.0001389043227025225	0.9629403267029678
竞争对手	5	0.0001389043227025225	0.9630792310256703
属于	5	0.0001389043227025225	0.9632181353483728
后妃	5	0.0001389043227025225	0.9633570396710752
饰演人物	5	0.0001389043227025225	0.9634959439937777
师祖	5	0.0001389043227025225	0.9636348483164802
同父异母妹妹	5	0.0001389043227025225	0.9637737526391826
长兄	5	0.0001389043227025225	0.9639126569618851
发掘	5	0.0001389043227025225	0.9640515612845876
次孙	4	0.00011112345816201801	0.9641626847427496
长孙女	4	0.00011112345816201801	0.9642738082009116
扮演者	4	0.00011112345816201801	0.9643849316590736
前情敌	4	0.00011112345816201801	0.9644960551172356
七妹	4	0.00011112345816201801	0.9646071785753976
辽足俱乐部队友	4	0.00011112345816201801	0.9647183020335596
皇长子	4	0.00011112345816201801	0.9648294254917216
师母	4	0.00011112345816201801	0.9649405489498836
得意弟子	4	0.00011112345816201801	0.9650516724080456
侧室	4	0.00011112345816201801	0.9651627958662076
启蒙老师	4	0.00011112345816201801	0.9652739193243696
三剑客	4	0.00011112345816201801	0.9653850427825316
未婚夫	4	0.00011112345816201801	0.9654961662406936
同期同学	4	0.00011112345816201801	0.9656072896988556
双胞胎弟弟	4	0.00011112345816201801	0.9657184131570176
臣子	4	0.00011112345816201801	0.9658295366151796
招妓门	4	0.00011112345816201801	0.9659406600733416
皇贵妃	4	0.00011112345816201801	0.9660517835315036
美国队队友	4	0.00011112345816201801	0.9661629069896656
七师弟	4	0.00011112345816201801	0.9662740304478276
二伯父	4	0.00011112345816201801	0.9663851539059896
昔日好友	4	0.00011112345816201801	0.9664962773641516
学友	4	0.00011112345816201801	0.9666074008223136
初恋	4	0.00011112345816201801	0.9667185242804756
师哥	4	0.00011112345816201801	0.9668296477386376
二儿媳	4	0.00011112345816201801	0.9669407711967996
二师兄	4	0.00011112345816201801	0.9670518946549616
女生宿舍组合搭档	4	0.00011112345816201801	0.9671630181131236
中国体操队	4	0.00011112345816201801	0.9672741415712856
青山大乐队	4	0.00011112345816201801	0.9673852650294475
六师弟	4	0.00011112345816201801	0.9674963884876095
领导	4	0.00011112345816201801	0.9676075119457715
SMAP组合	4	0.00011112345816201801	0.9677186354039335
姻亲	4	0.00011112345816201801	0.9678297588620955
吕门五凤	4	0.00011112345816201801	0.9679408823202575
MIB三重唱搭档	4	0.00011112345816201801	0.9680520057784195
红孩儿团员	4	0.00011112345816201801	0.9681631292365815
恩师教练	4	0.00011112345816201801	0.9682742526947435
九妹	4	0.00011112345816201801	0.9683853761529055
圈内好友	4	0.00011112345816201801	0.9684964996110675
三钱之一	4	0.00011112345816201801	0.9686076230692295
干哥哥	4	0.00011112345816201801	0.9687187465273915
《加勒比海盗》搭档	4	0.00011112345816201801	0.9688298699855535
第二任男友	4	0.00011112345816201801	0.9689409934437155
九哥	4	0.00011112345816201801	0.9690521169018775
表舅	4	0.00011112345816201801	0.9691632403600395
嫡母	4	0.00011112345816201801	0.9692743638182015
Freeze组合同伴	4	0.00011112345816201801	0.9693854872763635
同母异父	4	0.00011112345816201801	0.9694966107345255
荧幕情侣	4	0.00011112345816201801	0.9696077341926875
5566成员	4	0.00011112345816201801	0.9697188576508495
小弟	4	0.00011112345816201801	0.9698299811090115
第三任皇后	4	0.00011112345816201801	0.9699411045671735
五月天	4	0.00011112345816201801	0.9700522280253355
配演	4	0.00011112345816201801	0.9701633514834975
二子	4	0.00011112345816201801	0.9702744749416595
神话成员	4	0.00011112345816201801	0.9703855983998215
现任女友	4	0.00011112345816201801	0.9704967218579835
AC米兰队友	4	0.00011112345816201801	0.9706078453161455
基友	4	0.00011112345816201801	0.9707189687743075
私生子	4	0.00011112345816201801	0.9708300922324695
内弟	4	0.00011112345816201801	0.9709412156906315
MIC男团	4	0.00011112345816201801	0.9710523391487935
十子	4	0.00011112345816201801	0.9711634626069555
上海队队友	4	0.00011112345816201801	0.9712745860651175
皇六子	4	0.00011112345816201801	0.9713857095232795
皇次子	4	0.00011112345816201801	0.9714968329814415
绯闻情人	3	8.33425936215135e-05	0.971580175575063
师爷	3	8.33425936215135e-05	0.9716635181686846
前教练	3	8.33425936215135e-05	0.9717468607623061
五叔	3	8.33425936215135e-05	0.9718302033559276
部下	3	8.33425936215135e-05	0.9719135459495492
表姐夫	3	8.33425936215135e-05	0.9719968885431707
同行	3	8.33425936215135e-05	0.9720802311367922
微博对骂	3	8.33425936215135e-05	0.9721635737304137
兄长	3	8.33425936215135e-05	0.9722469163240353
三师兄	3	8.33425936215135e-05	0.9723302589176568
亲家公	3	8.33425936215135e-05	0.9724136015112783
五姐	3	8.33425936215135e-05	0.9724969441048998
师	3	8.33425936215135e-05	0.9725802866985214
洪家班成员	3	8.33425936215135e-05	0.9726636292921429
十七哥	3	8.33425936215135e-05	0.9727469718857644
绯闻不和	3	8.33425936215135e-05	0.972830314479386
黄光裕妻	3	8.33425936215135e-05	0.9729136570730075
第三任男友	3	8.33425936215135e-05	0.972996999666629
异母弟弟	3	8.33425936215135e-05	0.9730803422602505
子女	3	8.33425936215135e-05	0.9731636848538721
政敌	3	8.33425936215135e-05	0.9732470274474936
同窗	3	8.33425936215135e-05	0.9733303700411151
三大中堂	3	8.33425936215135e-05	0.9734137126347366
二十一弟	3	8.33425936215135e-05	0.9734970552283582
F4	3	8.33425936215135e-05	0.9735803978219797
历届香港小姐	3	8.33425936215135e-05	0.9736637404156012
小品搭档	3	8.33425936215135e-05	0.9737470830092227
中前卫	3	8.33425936215135e-05	0.9738304256028443
伯乐教练	3	8.33425936215135e-05	0.9739137681964658
智囊团伙伴	3	8.33425936215135e-05	0.9739971107900873
十哥	3	8.33425936215135e-05	0.9740804533837089
未婚妻	3	8.33425936215135e-05	0.9741637959773304
异母哥哥	3	8.33425936215135e-05	0.9742471385709519
十六弟	3	8.33425936215135e-05	0.9743304811645734
元配	3	8.33425936215135e-05	0.974413823758195
F4成员之一	3	8.33425936215135e-05	0.9744971663518165
皇四子	3	8.33425936215135e-05	0.974580508945438
搭班	3	8.33425936215135e-05	0.9746638515390595
皇三子	3	8.33425936215135e-05	0.9747471941326811
师侄	3	8.33425936215135e-05	0.9748305367263026
五师弟	3	8.33425936215135e-05	0.9749138793199241
传承者	3	8.33425936215135e-05	0.9749972219135457
妻姐	3	8.33425936215135e-05	0.9750805645071672
双打搭档	3	8.33425936215135e-05	0.9751639071007887
相声合作	3	8.33425936215135e-05	0.9752472496944102
仇人	3	8.33425936215135e-05	0.9753305922880318
二太太	3	8.33425936215135e-05	0.9754139348816533
总教练	3	8.33425936215135e-05	0.9754972774752748
开心少女组成员	3	8.33425936215135e-05	0.9755806200688963
四女儿	3	8.33425936215135e-05	0.9756639626625179
第六任妻子	3	8.33425936215135e-05	0.9757473052561394
姨母	3	8.33425936215135e-05	0.9758306478497609
S·H·E	3	8.33425936215135e-05	0.9759139904433825
同门师兄妹	3	8.33425936215135e-05	0.975997333037004
香港四大才子之一	3	8.33425936215135e-05	0.9760806756306255
五儿子	3	8.33425936215135e-05	0.976164018224247
同性密友	3	8.33425936215135e-05	0.9762473608178686
舅妈	3	8.33425936215135e-05	0.9763307034114901
胞兄	3	8.33425936215135e-05	0.9764140460051116
进修老师	2	5.5561729081009004e-05	0.9764696077341927
王后	2	5.5561729081009004e-05	0.9765251694632737
大姑姐	2	5.5561729081009004e-05	0.9765807311923548
狼吻门	2	5.5561729081009004e-05	0.9766362929214358
八妹	2	5.5561729081009004e-05	0.9766918546505169
第四任丈夫	2	5.5561729081009004e-05	0.9767474163795979
成员好友	2	5.5561729081009004e-05	0.976802978108679
义弟	2	5.5561729081009004e-05	0.97685853983776
搭档兼同事	2	5.5561729081009004e-05	0.9769141015668411
外婆	2	5.5561729081009004e-05	0.9769696632959222
国家队指导教练	2	5.5561729081009004e-05	0.9770252250250032
离席门	2	5.5561729081009004e-05	0.9770807867540843
二孙女	2	5.5561729081009004e-05	0.9771363484831653
舅父	2	5.5561729081009004e-05	0.9771919102122464
四妈	2	5.5561729081009004e-05	0.9772474719413274
师友	2	5.5561729081009004e-05	0.9773030336704085
大弟媳	2	5.5561729081009004e-05	0.9773585953994895
雪中送炭	2	5.5561729081009004e-05	0.9774141571285706
大女婿	2	5.5561729081009004e-05	0.9774697188576517
二十五弟	2	5.5561729081009004e-05	0.9775252805867327
清华同事	2	5.5561729081009004e-05	0.9775808423158138
陈凯歌之子	2	5.5561729081009004e-05	0.9776364040448948
大伯父	2	5.5561729081009004e-05	0.9776919657739759
荧屏CP	2	5.5561729081009004e-05	0.9777475275030569
丫鬟	2	5.5561729081009004e-05	0.977803089232138
关门弟子	2	5.5561729081009004e-05	0.977858650961219
星女郎	2	5.5561729081009004e-05	0.9779142126903001
队长	2	5.5561729081009004e-05	0.9779697744193812
皇四女	2	5.5561729081009004e-05	0.9780253361484622
地下恋情	2	5.5561729081009004e-05	0.9780808978775433
Ping Pung乐队搭档	2	5.5561729081009004e-05	0.9781364596066243
中锋	2	5.5561729081009004e-05	0.9781920213357054
第四任男友	2	5.5561729081009004e-05	0.9782475830647864
双胞胎哥哥	2	5.5561729081009004e-05	0.9783031447938675
默契搭档	2	5.5561729081009004e-05	0.9783587065229485
花样游泳教练搭档	2	5.5561729081009004e-05	0.9784142682520296
教主	2	5.5561729081009004e-05	0.9784698299811107
皇十七子	2	5.5561729081009004e-05	0.9785253917101917
梦八队队友	2	5.5561729081009004e-05	0.9785809534392728
皇八子	2	5.5561729081009004e-05	0.9786365151683538
同乡好友	2	5.5561729081009004e-05	0.9786920768974349
私生女	2	5.5561729081009004e-05	0.9787476386265159
五女儿	2	5.5561729081009004e-05	0.978803200355597
十九弟	2	5.5561729081009004e-05	0.978858762084678
二房	2	5.5561729081009004e-05	0.9789143238137591
同居	2	5.5561729081009004e-05	0.9789698855428401
父母	2	5.5561729081009004e-05	0.9790254472719212
Sugar团体	2	5.5561729081009004e-05	0.9790810090010023
皇七子	2	5.5561729081009004e-05	0.9791365707300833
大舅	2	5.5561729081009004e-05	0.9791921324591644
曾祖母	2	5.5561729081009004e-05	0.9792476941882454
世交	2	5.5561729081009004e-05	0.9793032559173265
干妹妹	2	5.5561729081009004e-05	0.9793588176464075
四师弟	2	5.5561729081009004e-05	0.9794143793754886
最崇拜的球员	2	5.5561729081009004e-05	0.9794699411045696
三伯子	2	5.5561729081009004e-05	0.9795255028336507
后腰	2	5.5561729081009004e-05	0.9795810645627318
